,CUSTNO,GENDER,AGE,가공_avg,가구/인테_avg,일상_avg,스포츠_avg,패션잡화_avg,교육/문화_avg,기타_avg,가전_avg,의류_avg,신선_avg,의약품_avg,사치품_avg,avg_grade,food_grade,fun_grade,etc_grade,fresh_grade,fashion_grade,necce_grade,sport_grade,stuff_grade,digital_grade,edu_grade,high_grade,medi_grade,fre_grade,R_grade,target_grade
7891,7894,1.0,3.0,4.0,3.0,8.0,5.0,4.0,4.0,0.0,8.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,2.0,3.0,6.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,0.0
7892,7895,1.0,3.0,4.0,4.0,7.0,6.0,5.0,1.0,0.0,3.0,5.0,7.0,0.0,6.0,3.0,6.0,5.0,0.0,6.0,6.0,3.0,6.0,3.0,2.0,4.0,6.0,0.0,1.0,4.0,1.0
7893,7896,1.0,3.0,4.0,6.0,3.0,5.0,2.0,6.0,1.0,8.0,5.0,6.0,0.0,4.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,6.0,3.0,2.0,3.0,3.0,0.0,2.0,4.0,0.0
7894,7897,1.0,3.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,3.0,5.0,4.0,0.0,4.0,1.0,4.0,2.0,1.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,0.0,6.0,4.0,1.0
7895,7898,1.0,3.0,1.0,0.0,3.0,4.0,2.0,6.0,0.0,4.0,5.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,6.0,5.0,1.0
7896,7899,1.0,3.0,4.0,5.0,4.0,5.0,1.0,7.0,0.0,0.0,5.0,7.0,0.0,4.0,2.0,5.0,2.0,0.0,5.0,5.0,2.0,5.0,5.0,0.0,3.0,4.0,0.0,1.0,4.0,1.0
7897,7900,1.0,3.0,4.0,6.0,5.0,8.0,5.0,4.0,2.0,5.0,5.0,5.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,2.0,5.0,4.0,3.0,4.0,0.0
7898,7901,0.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,3.0,4.0,0.0,4.0,0.0,1.0,3.0,6.0,4.0,5.0,6.0,4.0,5.0,1.0,2.0,3.0,3.0,1.0,5.0,5.0,5.0,1.0
7899,7902,1.0,3.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,4.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,0.0,1.0,5.0,0.0,6.0,5.0,0.0
7900,7903,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,5.0,1.0
7901,7904,1.0,3.0,4.0,8.0,5.0,5.0,2.0,7.0,1.0,0.0,5.0,7.0,0.0,2.0,2.0,2.0,6.0,1.0,3.0,2.0,2.0,2.0,5.0,0.0,3.0,1.0,0.0,5.0,3.0,1.0
7902,7905,0.0,3.0,1.0,0.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,2.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0
7903,7906,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,7.0,4.0,1.0,4.0,3.0,0.0,2.0,2.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,2.0,0.0,5.0,4.0,5.0,1.0
7904,7907,1.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,5.0,2.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0
7905,7908,1.0,3.0,4.0,1.0,8.0,9.0,6.0,3.0,1.0,8.0,5.0,7.0,0.0,6.0,3.0,3.0,5.0,2.0,5.0,3.0,6.0,3.0,6.0,6.0,3.0,6.0,0.0,2.0,5.0,1.0
7906,7909,1.0,3.0,4.0,6.0,8.0,5.0,5.0,2.0,0.0,5.0,5.0,7.0,0.0,8.0,6.0,6.0,5.0,0.0,6.0,6.0,6.0,5.0,6.0,2.0,6.0,5.0,0.0,2.0,4.0,1.0
7907,7910,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,4.0,0.0,5.0,0.0,2.0,0.0,5.0,1.0,4.0,0.0
7908,7911,1.0,3.0,4.0,0.0,8.0,9.0,2.0,2.0,0.0,5.0,5.0,7.0,0.0,2.0,3.0,3.0,0.0,0.0,5.0,3.0,3.0,6.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0
7909,7912,1.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,7.0,0.0,2.0,4.0,0.0,0.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,0.0,2.0,0.0,5.0,1.0,4.0,1.0
7910,7913,1.0,3.0,1.0,0.0,2.0,2.0,1.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,0.0,2.0,0.0,4.0,1.0,5.0,0.0
7911,7914,1.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,4.0,5.0,0.0,2.0,6.0,5.0,1.0
7912,7915,1.0,3.0,4.0,8.0,4.0,5.0,4.0,0.0,0.0,5.0,5.0,7.0,0.0,6.0,2.0,5.0,3.0,0.0,6.0,3.0,5.0,2.0,2.0,2.0,0.0,5.0,0.0,4.0,3.0,0.0
7913,7916,1.0,3.0,1.0,1.0,3.0,1.0,2.0,5.0,4.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,1.0,5.0,0.0,5.0,4.0,5.0,1.0,5.0,1.0
7914,7917,1.0,3.0,2.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,5.0,4.0,0.0,4.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0,2.0,4.0,4.0,4.0,0.0
7915,7918,1.0,3.0,1.0,1.0,2.0,1.0,3.0,7.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,5.0,4.0,3.0,5.0,2.0,1.0,5.0,2.0,1.0,2.0,0.0,2.0,2.0,5.0,0.0
7916,7919,1.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,4.0,0.0,4.0,4.0,5.0,0.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,0.0,6.0,0.0,6.0,5.0,5.0,1.0
7917,7920,1.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0
7918,7921,1.0,3.0,1.0,0.0,4.0,5.0,2.0,1.0,0.0,3.0,5.0,4.0,1.0,2.0,2.0,5.0,0.0,0.0,5.0,5.0,2.0,3.0,5.0,5.0,2.0,4.0,4.0,6.0,5.0,0.0
7919,7922,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,3.0,1.0,4.0,0.0,3.0,2.0,5.0,2.0,6.0,2.0,5.0,5.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,0.0
7920,7923,0.0,3.0,4.0,5.0,8.0,5.0,4.0,7.0,3.0,3.0,5.0,7.0,0.0,6.0,6.0,6.0,2.0,5.0,2.0,5.0,6.0,2.0,3.0,3.0,6.0,6.0,0.0,3.0,4.0,1.0
7921,7924,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,2.0,2.0,4.0,0.0,4.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0,5.0,1.0,3.0,0.0
7922,7925,1.0,3.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,4.0,4.0,1.0,4.0,1.0,5.0,2.0,1.0,0.0,5.0,0.0,4.0,4.0,5.0,1.0
7923,7926,1.0,3.0,4.0,4.0,5.0,9.0,2.0,1.0,0.0,5.0,5.0,7.0,0.0,6.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,6.0,6.0,6.0,1.0,3.0,0.0,2.0,4.0,0.0
7924,7927,1.0,3.0,4.0,1.0,4.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,1.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,4.0,0.0
7925,7928,1.0,3.0,4.0,0.0,4.0,5.0,1.0,3.0,0.0,0.0,5.0,7.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,5.0,4.0,0.0,2.0,4.0,0.0
7926,7929,1.0,3.0,4.0,4.0,5.0,2.0,4.0,5.0,1.0,8.0,5.0,7.0,0.0,6.0,5.0,6.0,2.0,2.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,2.0,0.0,6.0,4.0,1.0
7927,7930,1.0,3.0,4.0,8.0,5.0,6.0,2.0,7.0,0.0,3.0,5.0,4.0,1.0,5.0,3.0,5.0,3.0,0.0,5.0,3.0,6.0,6.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,1.0
7928,7931,1.0,3.0,1.0,3.0,2.0,0.0,0.0,5.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,5.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,6.0,0.0,0.0,5.0,5.0,1.0
7929,7932,1.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,5.0,5.0,4.0,1.0,5.0,4.0,5.0,4.0,2.0,0.0,2.0,0.0,5.0,4.0,5.0,1.0
7930,7933,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0
7931,7934,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,0.0,1.0,4.0,0.0,0.0,2.0,5.0,5.0,6.0,2.0,5.0,2.0,5.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0
7932,7935,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,4.0,0.0,0.0,4.0,5.0,1.0,1.0,5.0,0.0,2.0,6.0,0.0,2.0,5.0,0.0
7933,7936,0.0,3.0,4.0,5.0,5.0,5.0,5.0,7.0,0.0,3.0,5.0,7.0,0.0,4.0,3.0,3.0,6.0,0.0,6.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,0.0,2.0,5.0,0.0
7934,7937,0.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,5.0,2.0,1.0,5.0,0.0,6.0,1.0,1.0,4.0,5.0,1.0
7935,7938,1.0,3.0,1.0,7.0,3.0,5.0,1.0,1.0,1.0,5.0,5.0,2.0,0.0,4.0,6.0,2.0,6.0,1.0,5.0,6.0,5.0,6.0,6.0,3.0,5.0,5.0,0.0,2.0,4.0,1.0
7936,7939,1.0,3.0,4.0,7.0,6.0,5.0,5.0,1.0,4.0,8.0,5.0,7.0,0.0,5.0,2.0,2.0,3.0,6.0,2.0,3.0,2.0,3.0,3.0,6.0,3.0,3.0,2.0,2.0,5.0,0.0
7937,7940,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0,3.0,0.0,5.0,5.0,5.0,6.0,1.0,5.0,5.0,1.0,5.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0
7938,7941,1.0,3.0,4.0,5.0,4.0,5.0,4.0,1.0,0.0,5.0,5.0,7.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,2.0,6.0,5.0,3.0,5.0,2.0,0.0,0.0,4.0,4.0,1.0
7939,7942,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0,2.0,5.0,0.0
7940,7943,1.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,0.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,6.0,2.0,5.0,5.0,2.0,5.0,0.0,6.0,5.0,6.0,2.0,4.0,0.0
7941,7944,1.0,3.0,4.0,4.0,3.0,5.0,1.0,6.0,1.0,0.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,5.0,2.0,6.0,2.0,5.0,5.0,0.0,3.0,2.0,5.0,6.0,4.0,1.0
7942,7945,1.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,6.0,4.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,6.0,1.0,4.0,0.0
7943,7946,1.0,3.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,2.0,0.0,5.0,2.0,4.0,1.0
7944,7947,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,5.0,5.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0
7945,7948,1.0,3.0,1.0,1.0,3.0,0.0,1.0,4.0,5.0,2.0,1.0,4.0,0.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,4.0,0.0
7946,7949,1.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,5.0,0.0
7947,7950,0.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,3.0,0.0,5.0,7.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,5.0,0.0
7948,7951,0.0,3.0,1.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,4.0,5.0,5.0,4.0,0.0,5.0,0.0,0.0,1.0,5.0,1.0
7949,7952,1.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0
7950,7953,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,8.0,2.0,4.0,3.0,0.0,2.0,2.0,2.0,0.0,4.0,5.0,1.0,2.0,1.0,5.0,5.0,0.0,5.0,1.0,4.0,0.0
7951,7954,1.0,3.0,4.0,6.0,7.0,5.0,3.0,5.0,0.0,8.0,5.0,7.0,0.0,4.0,3.0,6.0,3.0,0.0,6.0,3.0,6.0,3.0,5.0,5.0,6.0,6.0,0.0,5.0,4.0,0.0
7952,7955,0.0,3.0,4.0,4.0,6.0,5.0,5.0,7.0,3.0,8.0,5.0,7.0,0.0,6.0,6.0,6.0,5.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,3.0,3.0,0.0,6.0,4.0,1.0
7953,7956,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,2.0,5.0,0.0,2.0,0.0,2.0,2.0,5.0,0.0
7954,7957,0.0,3.0,3.0,0.0,2.0,5.0,1.0,5.0,1.0,0.0,5.0,4.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,5.0,3.0,0.0,6.0,0.0,3.0,2.0,1.0,0.0
7955,7958,1.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,5.0,6.0,2.0,1.0,5.0,4.0,1.0,1.0,5.0,0.0
7956,7959,1.0,3.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,6.0,5.0,0.0
7957,7960,0.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,2.0,0.0,6.0,5.0,0.0
7958,7961,0.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,4.0,5.0,5.0,1.0
7959,7962,1.0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,2.0,4.0,4.0,5.0,5.0,4.0,1.0,1.0,4.0,0.0,2.0,0.0,5.0,5.0,5.0,0.0
7960,7963,1.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,0.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0
7961,7964,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,1.0,4.0,0.0,4.0,4.0,4.0,5.0,4.0,0.0,2.0,0.0,5.0,2.0,5.0,1.0
7962,7965,1.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,0.0,5.0,5.0,7.0,0.0,0.0,2.0,6.0,5.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,0.0,0.0,5.0,3.0,1.0
7963,7966,1.0,3.0,3.0,3.0,8.0,6.0,5.0,1.0,0.0,0.0,5.0,5.0,3.0,6.0,3.0,3.0,3.0,0.0,3.0,6.0,6.0,3.0,3.0,0.0,1.0,3.0,6.0,1.0,4.0,0.0
7964,7967,1.0,3.0,2.0,4.0,6.0,9.0,2.0,1.0,0.0,5.0,5.0,7.0,0.0,6.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,6.0,0.0,6.0,5.0,0.0
7965,7968,0.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,1.0,4.0,2.0,5.0,0.0,1.0,3.0,5.0,0.0
7966,7969,0.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,5.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,6.0,0.0,2.0,5.0,5.0,1.0
7967,7970,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,7.0,1.0,1.0,4.0,1.0,0.0,2.0,5.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,5.0,0.0,4.0,2.0,5.0,0.0
7968,7971,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,5.0,0.0,5.0,5.0,4.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0
7969,7972,0.0,3.0,1.0,0.0,4.0,8.0,0.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,5.0,5.0,0.0,6.0,5.0,5.0,5.0,6.0,0.0,0.0,5.0,0.0,3.0,6.0,5.0,0.0
7970,7973,1.0,3.0,4.0,0.0,4.0,3.0,0.0,6.0,4.0,8.0,5.0,5.0,1.0,6.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,1.0
7971,7974,1.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,5.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0
7972,7975,1.0,3.0,1.0,1.0,3.0,6.0,1.0,1.0,0.0,3.0,4.0,5.0,1.0,0.0,5.0,4.0,2.0,0.0,4.0,5.0,5.0,6.0,2.0,4.0,2.0,0.0,5.0,2.0,4.0,1.0
7973,7976,1.0,3.0,3.0,4.0,6.0,5.0,4.0,5.0,1.0,8.0,5.0,6.0,0.0,6.0,6.0,5.0,2.0,1.0,5.0,6.0,5.0,3.0,2.0,6.0,3.0,5.0,0.0,6.0,4.0,1.0
7974,7977,1.0,3.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,0.0,5.0,0.0,5.0,1.0,4.0,0.0
7975,7978,1.0,3.0,4.0,7.0,8.0,5.0,5.0,5.0,0.0,8.0,5.0,7.0,0.0,4.0,2.0,3.0,6.0,0.0,2.0,3.0,3.0,2.0,6.0,5.0,3.0,2.0,0.0,2.0,4.0,0.0
7976,7979,1.0,3.0,4.0,5.0,8.0,5.0,3.0,6.0,0.0,8.0,5.0,7.0,0.0,0.0,3.0,5.0,2.0,0.0,3.0,3.0,6.0,3.0,6.0,3.0,6.0,0.0,0.0,2.0,4.0,0.0
7977,7980,1.0,3.0,4.0,0.0,5.0,5.0,3.0,5.0,0.0,5.0,5.0,6.0,0.0,4.0,6.0,2.0,0.0,0.0,5.0,6.0,3.0,3.0,3.0,5.0,3.0,6.0,0.0,5.0,3.0,1.0
7978,7981,1.0,3.0,4.0,6.0,4.0,5.0,3.0,7.0,4.0,3.0,5.0,7.0,1.0,6.0,3.0,5.0,5.0,2.0,2.0,6.0,5.0,2.0,5.0,3.0,3.0,3.0,1.0,6.0,4.0,0.0
7979,7982,1.0,3.0,1.0,1.0,4.0,6.0,1.0,4.0,4.0,0.0,5.0,4.0,1.0,6.0,6.0,2.0,5.0,6.0,5.0,6.0,5.0,3.0,3.0,0.0,3.0,6.0,4.0,6.0,5.0,1.0
7980,7983,1.0,3.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,5.0,5.0,4.0,3.0,0.0,2.0,5.0,6.0,5.0,2.0,1.0,1.0,5.0,4.0,4.0,5.0,0.0,5.0,2.0,4.0,1.0
7981,7984,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,5.0,1.0,2.0,1.0,5.0,5.0,1.0,5.0,2.0,5.0,0.0
7982,7985,1.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,3.0,5.0,7.0,0.0,2.0,2.0,3.0,2.0,4.0,6.0,2.0,6.0,2.0,2.0,2.0,6.0,4.0,0.0,2.0,5.0,0.0
7983,7986,1.0,3.0,4.0,8.0,8.0,6.0,4.0,7.0,0.0,8.0,5.0,7.0,0.0,6.0,6.0,3.0,6.0,0.0,3.0,5.0,6.0,3.0,6.0,2.0,6.0,5.0,0.0,6.0,4.0,1.0
7984,7987,1.0,3.0,4.0,5.0,7.0,5.0,2.0,4.0,0.0,8.0,5.0,7.0,0.0,6.0,2.0,3.0,2.0,0.0,5.0,2.0,2.0,6.0,2.0,2.0,5.0,5.0,0.0,1.0,3.0,0.0
7985,7988,1.0,3.0,4.0,5.0,4.0,6.0,4.0,4.0,0.0,8.0,5.0,6.0,0.0,7.0,6.0,5.0,2.0,0.0,6.0,5.0,2.0,6.0,5.0,6.0,2.0,6.0,0.0,1.0,5.0,1.0
7986,7989,1.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,5.0,4.0,1.0,2.0,4.0,5.0,4.0,0.0,2.0,0.0,1.0,1.0,5.0,1.0
7987,7990,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,4.0,5.0,0.0,4.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,5.0,1.0
7988,7991,1.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,2.0,6.0,2.0,5.0,6.0,2.0,0.0,6.0,4.0,0.0
7989,7992,1.0,3.0,2.0,6.0,4.0,8.0,1.0,4.0,1.0,5.0,5.0,6.0,2.0,0.0,2.0,3.0,3.0,4.0,2.0,5.0,3.0,6.0,2.0,5.0,6.0,0.0,5.0,6.0,4.0,0.0
7990,7993,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,1.0
7991,7994,1.0,3.0,4.0,1.0,3.0,9.0,3.0,6.0,4.0,0.0,5.0,7.0,0.0,4.0,5.0,5.0,2.0,6.0,6.0,5.0,5.0,3.0,3.0,0.0,6.0,6.0,1.0,2.0,4.0,0.0
7992,7995,0.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,4.0,5.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,4.0,1.0,5.0,0.0
7993,7996,0.0,3.0,4.0,3.0,5.0,5.0,4.0,7.0,3.0,8.0,5.0,6.0,0.0,0.0,3.0,5.0,2.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,0.0,0.0,3.0,5.0,1.0
7994,7997,1.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,0.0,5.0,5.0,5.0,1.0
7995,7998,1.0,3.0,4.0,0.0,4.0,5.0,1.0,7.0,5.0,1.0,5.0,3.0,0.0,6.0,3.0,2.0,1.0,6.0,1.0,6.0,5.0,6.0,3.0,1.0,3.0,5.0,0.0,6.0,4.0,0.0
7996,7999,1.0,3.0,1.0,0.0,1.0,8.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,5.0,2.0,5.0,0.0
7997,8000,1.0,3.0,4.0,5.0,7.0,5.0,2.0,3.0,3.0,0.0,5.0,7.0,0.0,4.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,3.0,0.0,6.0,6.0,0.0,5.0,3.0,1.0
7998,8001,1.0,3.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,5.0,1.0,5.0,4.0,5.0,5.0,0.0,0.0,2.0,4.0,0.0
7999,8002,1.0,3.0,1.0,3.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,5.0,6.0,0.0,5.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,6.0,4.0,0.0
